City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,Jamiltepec,16.2833,-97.8167,89.82,48,86,4.97,MX,1691688980
289,Xigazê,29.25,88.8833,61.99,56,97,4.65,CN,1691688981
290,Enriquillo,17.9,-71.2333,92.88,50,72,9.71,DO,1691688981
291,Rongelap,11.1635,166.8941,82.27,76,88,9.22,MH,1691688981
292,Constanța,44.1833,28.65,75.88,62,100,4.07,RO,1691688981
293,Sollefteå,63.1667,17.2667,57.06,94,100,6.2,SE,1691688981
294,Nuuk,64.1835,-51.7216,47.01,81,75,8.05,GL,1691688928
295,Mersing,2.4312,103.8405,75.11,94,20,4.61,MY,1691688722
296,Merizo Village,13.2658,144.6691,79.36,96,100,21.07,GU,1691688982
297,Lhasa,29.65,91.1,62.38,62,99,3.91,CN,1691688982
298,Aykhal,66.0,111.5,58.57,86,92,4.54,RU,1691688982
299,Shenjiamen,29.9576,122.298,78.71,85,68,1.32,CN,1691688983
300,Mīnāb,27.1467,57.0801,99.18,40,40,5.37,IR,1691688984
301,Santa Sylvina,-27.8326,-61.1375,88.21,36,55,14.12,AR,1691688984
302,Kamaishi,39.2667,141.8833,76.75,95,36,7.87,JP,1691688984
303,Tamale,9.4008,-0.8393,73.78,91,100,7.9,GH,1691688984
304,Al Mijlad,11.0333,27.7333,86.65,52,93,5.77,SD,1691688984
305,Bagan Serai,5.0108,100.541,80.62,88,91,2.8,MY,1691688985
306,Malkara,40.89,26.9011,68.49,57,90,16.73,TR,1691688985
307,Nemuro,43.3236,145.575,65.57,99,100,16.58,JP,1691688985
308,Lesnoy,57.6198,63.0784,57.36,65,85,7.56,RU,1691688986
309,Safonovo,55.15,33.2167,60.96,58,87,3.89,RU,1691688881
310,Brookings,44.3114,-96.7984,77.45,78,99,1.01,US,1691688802
311,Happy Valley-Goose Bay,53.3168,-60.3315,61.11,67,75,12.66,CA,1691688986
312,Manaquiri,-3.3167,-60.35,91.89,32,12,6.02,BR,1691688986
313,Shiraz,29.6036,52.5388,81.84,34,40,6.91,IR,1691688780
314,Nadym,65.5333,72.5167,45.54,76,68,18.9,RU,1691688987
315,Weno,7.4515,151.8468,81.32,75,79,5.26,FM,1691688987
316,Río Gallegos,-51.6226,-69.2181,42.85,75,75,12.66,AR,1691688698
317,Kenai,60.5544,-151.2583,57.15,98,100,5.75,US,1691688932
318,Gamay,12.3854,125.2979,80.19,83,99,7.4,PH,1691688987
319,Lau,9.2167,11.2833,75.06,87,100,1.86,NG,1691688988
320,Tūkrah,32.5341,20.5791,79.25,63,0,11.97,LY,1691688988
321,Kuala Tungkal,-0.8167,103.4667,74.37,83,76,2.93,ID,1691688988
322,Kailua-Kona,19.6406,-155.9956,80.56,66,0,5.75,US,1691688968
323,Al Ḩawātah,13.4167,34.6333,80.73,69,91,6.85,SD,1691688988
324,Tynda,55.1667,124.7167,59.95,70,96,2.48,RU,1691688988
325,Argos,37.6333,22.7333,81.79,66,58,1.3,GR,1691688988
326,Al Jawf,29.5,38.75,93.43,19,4,12.28,SA,1691688989
327,Ardabil,38.2498,48.2933,71.15,46,0,6.91,IR,1691688989
328,Tianpeng,30.9866,103.9393,81.21,85,90,4.27,CN,1691688989
329,East London,-33.0153,27.9116,65.34,88,0,11.5,ZA,1691688989
330,Creel,27.75,-107.6333,79.39,29,41,7.63,MX,1691688989
331,Dhidhdhoo,6.8833,73.1,83.07,76,99,17.38,MV,1691688989
332,Katsuren-haebaru,26.3369,127.8719,82.42,88,40,2.3,JP,1691688989
333,Abong Mbang,3.9833,13.1833,70.12,95,93,1.79,CM,1691688990
334,Chonchi,-42.6128,-73.8092,49.21,90,100,8.97,CL,1691688990
335,East End,34.5507,-92.341,89.67,80,50,1.01,US,1691688990
336,Fonte Boa,-2.4959,-66.2662,92.12,47,46,0.51,BR,1691688990
337,Codajás,-3.8367,-62.0569,98.51,31,16,4.0,BR,1691688990
338,Karmaskaly,54.3709,56.1837,69.71,49,21,6.44,RU,1691688990
339,Mukalla,14.5425,49.1242,89.24,55,100,1.39,YE,1691688879
340,Mokopane,-24.1944,29.0097,56.14,49,2,7.65,ZA,1691688991
341,Glendive,47.1053,-104.7125,78.76,44,0,13.8,US,1691688799
342,Kongsvinger,60.1905,11.9977,63.27,47,91,3.31,NO,1691688991
343,Ketchikan,55.3422,-131.6461,59.47,94,100,10.36,US,1691688798
344,Lakatoro,-16.0999,167.4164,67.57,67,66,14.45,VU,1691688991
345,Tobelo,1.7284,128.0095,78.15,83,67,8.5,ID,1691688991
346,Meldola,44.1283,12.0625,82.06,53,0,10.36,IT,1691688992
347,Taltal,-25.4,-70.4833,61.07,74,54,8.93,CL,1691688992
348,Naryan-Mar,67.6713,53.087,53.06,76,4,8.03,RU,1691688992
349,Aral,40.5156,81.2636,87.26,25,0,25.48,CN,1691688992
350,Pingxiang,27.6167,113.85,77.02,94,90,3.02,CN,1691688993
351,Flying Fish Cove,-10.4217,105.6791,76.68,88,100,11.5,CX,1691688993
352,Kpandu,6.9954,0.2931,76.53,81,77,2.82,GH,1691688993
353,Badger,64.8,-147.5333,57.97,96,100,3.44,US,1691688993
354,Puerto Aisén,-45.4,-72.7,44.64,100,100,11.5,CL,1691688993
355,Ponta Delgada,37.7333,-25.6667,75.92,88,40,6.91,PT,1691688993
356,Pugachev,52.0133,48.8025,76.51,33,0,8.23,RU,1691688993
357,Howrah,22.5892,88.3103,84.2,89,75,3.44,IN,1691688909
358,Grants Pass,42.439,-123.3284,79.03,59,0,6.91,US,1691688856
359,Richards Bay,-28.783,32.0377,62.46,77,0,8.16,ZA,1691688994
360,Södra Sandby,56.5667,16.6167,60.66,83,100,13.65,SE,1691688994
361,Pavlodar,52.3,76.95,67.8,77,75,20.13,KZ,1691688994
362,Batikent,39.9683,32.7308,90.97,31,40,8.05,TR,1691688994
363,Ngerengere,-6.75,38.1167,71.65,65,63,3.91,TZ,1691688995
364,Alihe,50.5667,123.7167,56.71,98,2,2.42,CN,1691688995
365,Kuala Terengganu,5.3302,103.1408,80.55,89,20,3.44,MY,1691688995
366,Al Hazm,16.1641,44.7769,90.21,16,55,4.83,YE,1691688995
367,Santa Ana de Yacuma,-13.75,-65.4333,94.95,46,40,11.5,BO,1691688995
368,Fort St. John,56.2499,-120.8529,55.29,94,100,6.91,CA,1691688840
369,Yen Vinh,18.6667,105.6667,82.49,71,100,4.97,VN,1691688995
370,Zhangye,38.9342,100.4517,69.49,64,100,10.58,CN,1691688995
371,Harper,4.375,-7.7169,76.21,81,95,9.55,LR,1691688996
372,Opuwo,-18.0607,13.84,69.96,24,3,8.1,NA,1691688996
373,Masterton,-40.9597,175.6575,40.08,98,96,4.9,NZ,1691688996
374,Porto-Novo,6.4965,2.6036,78.62,76,48,9.15,BJ,1691688996
375,Bijie,27.3125,105.2942,66.52,88,13,4.65,CN,1691688996
376,Ad Dabbah,18.05,30.95,99.66,27,40,13.15,SD,1691688996
377,Alice Springs,-23.7,133.8833,47.75,53,0,1.14,AU,1691688996
378,Téra,14.0078,0.7531,89.76,50,51,14.29,NE,1691688996
379,Severo-Yeniseyskiy,60.3725,93.0408,53.73,93,100,4.54,RU,1691688996
380,Bom Jesus,-9.0744,-44.3586,97.68,16,0,8.12,BR,1691688996
381,Toliara,-23.35,43.6667,67.24,63,14,16.33,MG,1691688776
382,Zhympīty,50.2536,52.595,79.72,30,0,7.83,KZ,1691688997
383,Vadsø,70.0744,29.7487,79.68,64,0,12.66,NO,1691688997
384,St. John's,47.5649,-52.7093,69.67,96,100,12.66,CA,1691688798
385,Ad Dawādimī,24.5077,44.3924,97.95,9,26,10.94,SA,1691688997
386,Pinheiral,-22.5128,-44.0006,87.15,36,0,3.4,BR,1691688997
387,Pärnu,58.3859,24.4971,62.69,72,20,6.91,EE,1691688997
388,São Gabriel da Cachoeira,-0.1303,-67.0892,76.8,88,40,6.91,BR,1691688997
389,Coalcomán de Vázquez Pallares,18.7833,-103.15,80.96,65,90,1.45,MX,1691688997
390,Mount Gambier,-37.8333,140.7667,48.2,89,94,5.23,AU,1691688997
391,Kavalerovo,44.2661,135.0572,62.98,100,100,2.84,RU,1691688998
392,Wichian Buri,15.6578,101.106,78.44,85,88,3.02,TH,1691688998
393,Al Ghayzah,16.2079,52.176,78.8,88,74,10.27,YE,1691688998
394,Frontera,26.9333,-101.45,98.33,42,31,5.99,MX,1691688998
395,Chibougamau,49.9168,-74.3659,71.22,60,75,4.61,CA,1691688998
396,Praia da Vitória,38.7333,-27.0667,77.25,73,75,7.49,PT,1691688942
397,Carnot,4.9409,15.8665,72.03,94,86,1.01,CF,1691688998
398,Bathsheba,13.2167,-59.5167,88.41,74,40,16.11,BB,1691688998
399,Mahibadhoo,3.7833,72.9667,83.34,76,100,16.96,MV,1691688998
400,Kizil-Arvat,38.9764,56.2757,93.11,18,0,3.4,TM,1691688999
401,Luanco,43.6152,-5.7934,82.47,64,26,8.9,ES,1691688999
402,Sola,-13.8833,167.55,73.47,71,100,27.74,VU,1691688999
403,Acaraú,-2.8856,-40.12,86.32,53,46,19.91,BR,1691688737
404,Eastham,41.8301,-69.9739,83.95,65,0,6.91,US,1691688865
405,Kingston,17.997,-76.7936,92.35,69,20,21.85,JM,1691688921
406,Minas de Marcona,-15.2119,-75.1103,64.92,59,24,16.87,PE,1691688999
407,Hengchun,22.0042,120.7439,81.37,86,72,11.12,TW,1691688999
408,Columbus,39.9612,-82.9988,79.88,71,75,9.22,US,1691688832
409,Mayna,54.1135,47.6231,71.49,38,16,2.57,RU,1691688999
410,Atamanovka,51.93,113.63,63.03,98,100,3.42,RU,1691688999
411,Oodweyne,9.4092,45.064,78.48,46,77,15.17,SO,1691688999
412,Ghormach,35.7306,63.7826,84.6,22,0,6.06,AF,1691689000
413,Ta`ū,-14.2336,-169.5144,81.21,78,99,15.01,AS,1691689000
414,Reçani,31.2846,-4.2688,107.65,7,18,10.38,MA,1691689000
415,Itoman,26.1247,127.6694,82.42,89,100,1.14,JP,1691689000
416,Kruisfontein,-34.0033,24.7314,62.89,24,0,9.62,ZA,1691689000
417,Magnitogorsk,53.4186,59.0472,66.76,70,54,10.22,RU,1691689000
418,Oranjemund,-28.55,16.4333,66.45,52,12,6.71,NA,1691689000
419,Bayramaly,37.6185,62.1671,89.35,19,0,8.72,TM,1691689000
420,Central,30.5544,-91.0368,97.97,50,75,17.27,US,1691688880
421,Hithadhoo,-0.6,73.0833,82.38,76,90,9.51,MV,1691689000
422,Corfu,39.62,19.9197,82.18,54,20,9.22,GR,1691689001
423,Saldanha,-33.0117,17.9442,62.65,70,0,7.47,ZA,1691689001
424,Lata,40.1629,-8.3327,81.91,50,12,8.95,PT,1691689001
425,Pizarro,4.9533,-77.366,82.06,79,90,10.33,CO,1691689001
426,Yashkul',46.1711,45.3435,87.71,35,36,14.09,RU,1691689001
427,Plettenberg Bay,-34.0527,23.3716,73.47,23,0,7.99,ZA,1691689001
428,Exu,-7.5119,-39.7242,86.97,34,71,11.9,BR,1691689001
429,Qā’en,33.7265,59.1844,76.26,22,0,22.93,IR,1691689001
430,Kristiansund,63.1115,7.732,53.65,93,75,4.61,NO,1691689001
431,Saint-Joseph,-21.3667,55.6167,68.38,81,25,2.24,RE,1691689001
432,Huntsville,34.7304,-86.5861,83.26,78,20,11.5,US,1691688831
433,Dvurechensk,56.5982,61.0953,61.18,88,81,5.23,RU,1691689002
434,Tazacorte,28.629,-17.9293,81.57,61,0,17.27,ES,1691689002
435,Caucayá,-0.1934,-74.7819,94.14,43,30,1.66,CO,1691689002
436,Mengcheng Chengguanzhen,33.2661,116.566,76.87,74,33,3.62,CN,1691689002
437,Isoka,-10.1606,32.6335,62.65,53,39,6.55,ZM,1691689002
438,Lospalos,-8.5186,127.0025,68.52,87,61,5.88,TL,1691689002
439,Rāhuri,19.3833,74.65,76.62,74,32,9.33,IN,1691689002
440,Shingū,33.7333,135.9833,75.69,99,71,3.87,JP,1691689002
441,Venice,27.0998,-82.4543,96.06,69,0,10.36,US,1691688871
442,Bam,29.106,58.357,90.37,14,4,12.77,IR,1691689003
443,Ivdel',60.6911,60.4206,53.11,81,71,4.7,RU,1691689003
444,Touros,-5.1989,-35.4608,78.19,80,20,23.13,BR,1691689003
445,Sorsk,54.0033,90.2467,56.05,70,42,6.71,RU,1691689003
446,La Passe,45.5549,-0.8967,79.03,75,75,12.86,FR,1691689003
447,Bamboo Flat,11.7,92.7167,82.36,82,100,17.09,IN,1691689003
448,Yamada,39.4667,141.95,75.0,96,24,7.56,JP,1691689003
449,Sisimiut,66.9395,-53.6735,45.07,87,100,7.11,GL,1691689003
450,Nantucket,41.2835,-70.0995,82.45,64,0,13.8,US,1691688738
451,Kerikeri,-35.2268,173.9474,45.91,92,33,7.27,NZ,1691689003
452,Manturovo,58.3353,44.7619,69.24,67,14,3.85,RU,1691689004
453,Saint-Louis,16.3333,-15.0,94.64,30,36,18.1,SN,1691689004
454,Ormara,25.2088,64.6357,81.23,81,82,14.27,PK,1691689004
455,Sydney,-33.8679,151.2073,53.28,63,0,12.66,AU,1691688813
456,Gampengrejo,-7.7667,112.0167,71.13,89,54,11.25,ID,1691689004
457,Vuktyl,63.8567,57.3094,58.14,66,14,7.52,RU,1691689004
458,New Norfolk,-42.7826,147.0587,49.5,96,100,2.73,AU,1691689004
459,Lauro de Freitas,-12.8944,-38.3272,82.42,57,40,12.66,BR,1691688880
460,Barentu,15.1139,37.5928,73.26,79,100,13.18,ER,1691689004
461,Bétaré Oya,5.6,14.0833,69.1,96,100,3.58,CM,1691689004
462,Cadale,2.7603,46.3222,76.08,82,63,17.02,SO,1691689004
463,Rawlins,41.7911,-107.2387,74.35,28,40,19.57,US,1691689005
464,Kunri,25.1785,69.5691,85.82,62,59,18.16,PK,1691689005
465,Robertson,36.5167,-86.8667,78.67,90,75,6.91,US,1691689005
466,Mount Isa,-20.7333,139.5,47.97,81,2,0.0,AU,1691689005
467,Wainwright,52.839,-110.8572,70.34,47,73,17.69,CA,1691688851
468,Kiama,-34.6833,150.8667,53.01,72,0,5.01,AU,1691689005
469,Peniche,39.3558,-9.3811,81.28,74,2,11.86,PT,1691689005
470,Irymple,-34.25,142.1667,41.09,87,2,6.29,AU,1691689005
471,Pisco,-13.7,-76.2167,69.85,73,100,12.66,PE,1691689005
472,Las Vegas,36.175,-115.1372,89.62,51,20,17.27,US,1691688729
473,Cândido Mendes,-1.4467,-45.7167,84.79,65,53,10.83,BR,1691689005
474,Waingapu,-9.6567,120.2641,75.27,80,98,9.93,ID,1691689006
475,Tyukhtet,56.5389,89.3011,54.72,95,75,4.81,RU,1691689006
476,Paracuru,-3.41,-39.0306,81.1,55,45,16.71,BR,1691689006
477,Fada N'gourma,12.0622,0.3578,75.72,83,84,13.06,BF,1691689006
478,Florø,61.5996,5.0328,51.87,93,75,9.22,NO,1691689007
479,Puerto Lempira,15.2667,-83.7667,91.54,58,40,9.22,HN,1691689007
480,Kawardha,22.0167,81.25,78.48,81,14,5.95,IN,1691688842
481,Arkhangelsk,64.5401,40.5433,68.79,73,2,3.44,RU,1691689007
482,Pamanukan,-6.2842,107.8106,73.87,84,12,3.27,ID,1691689008
483,Manggar,-2.8833,108.2667,78.39,76,3,8.23,ID,1691689008
484,Hobyo,5.3505,48.5268,76.5,84,82,26.24,SO,1691689008
485,Castillos,-34.1667,-53.8333,64.36,78,96,9.01,UY,1691689008
486,Cururupu,-1.8283,-44.8683,86.61,56,54,7.7,BR,1691689008
487,Skellefteå,64.7507,20.9528,64.99,92,0,11.5,SE,1691689008
488,Sinabang,2.4803,96.3801,77.61,86,100,3.87,ID,1691689008
489,Kafir Qala,34.6667,61.0667,87.24,16,0,24.25,AF,1691689008
490,Katsuura,35.1333,140.3,78.71,89,2,8.99,JP,1691689008
491,Oulad Teïma,30.3947,-9.209,103.28,10,53,9.66,MA,1691689008
492,Ouallam,14.3188,2.0866,90.73,46,85,8.52,NE,1691689008
493,Sibolga,1.7427,98.7792,76.69,89,100,3.29,ID,1691689009
494,Puerto Deseado,-47.7503,-65.8938,55.24,51,1,21.21,AR,1691689009
495,Mumford,5.2618,-0.759,75.7,83,61,12.06,GH,1691689009
496,Shimoda,34.6667,138.95,78.39,89,31,11.3,JP,1691689009
497,Tionk Essil,12.7856,-16.5217,91.45,65,85,11.68,SN,1691689009
498,Guilin,25.2819,110.2864,77.11,91,82,1.48,CN,1691689009
499,Pandan,14.0453,124.1694,84.56,75,99,5.91,PH,1691689009
500,Turpan,42.9333,89.1667,97.77,17,0,2.55,CN,1691689009
501,Bedelē,8.456,36.353,56.39,95,100,2.68,ET,1691689009
502,Villa Gesell,-37.2639,-56.973,64.06,79,100,11.39,AR,1691689009
503,Inírida,3.8653,-67.9239,85.57,78,65,2.33,CO,1691689010
504,Pathein,16.7833,94.7333,78.89,90,99,5.97,MM,1691689010
505,Mont-Laurier,46.5501,-75.4993,65.82,67,96,8.66,CA,1691689010
506,Swakopmund,-22.6833,14.5333,59.85,86,82,3.0,NA,1691689010
507,Palāsa,18.7667,84.4167,82.45,80,92,2.42,IN,1691689010
508,Saint-Philippe,-21.3585,55.7679,69.39,90,62,2.98,RE,1691689010
509,Burlington,39.8835,-74.6413,80.58,85,40,10.36,US,1691688805
510,Nishinoomote,30.7333,131.0,80.96,84,100,2.13,JP,1691688866
511,Naze,28.3667,129.4833,76.12,88,100,8.97,JP,1691689010
512,Lincoln City,44.9582,-124.0179,71.87,74,53,4.0,US,1691689010
513,Chukhloma,58.7525,42.6825,72.5,64,71,5.14,RU,1691689010
514,Puerto El Triunfo,13.2833,-88.55,95.86,61,98,4.74,SV,1691689011
515,Nizhniy Kuranakh,58.8353,125.4869,62.37,68,71,6.17,RU,1691689011
516,Pacasmayo,-7.4006,-79.5714,74.44,67,50,15.84,PE,1691689011
517,Egilsstadir,65.2653,-14.3948,51.71,71,75,14.97,IS,1691689011
518,Åkrehamn,59.2667,5.1833,59.0,71,40,8.05,NO,1691689011
519,Northam,51.0333,-4.2167,70.61,82,87,11.9,GB,1691689011
520,Hilo,19.7297,-155.09,73.26,100,100,6.91,US,1691688968
521,Odesa,46.4775,30.7326,75.67,45,100,14.56,UA,1691689011
522,Narragansett,41.4501,-71.4495,82.22,68,75,14.97,US,1691689011
523,South Yuba City,39.1166,-121.6391,90.99,48,0,4.61,US,1691689011
524,Tanout,14.9709,8.8879,85.96,50,100,10.58,NE,1691689012
525,Kushiro,42.975,144.3747,67.84,99,99,10.94,JP,1691689012
526,Wagoner,35.9595,-95.3694,89.46,53,2,2.8,US,1691689012
527,Burao,9.5221,45.5336,79.09,45,79,18.28,SO,1691689012
528,East Ballina,-28.8667,153.5833,55.8,76,0,3.18,AU,1691689012
529,Hūn,29.1268,15.9477,88.29,25,0,8.63,LY,1691689012
530,Tobruk,32.0836,23.9764,79.23,67,1,12.35,LY,1691688797
531,Kosh-Agach,50.0,88.6667,53.15,55,3,3.94,RU,1691689012
532,Nogliki,51.8333,143.1667,53.31,97,100,6.69,RU,1691689012
533,Emerald,-23.5333,148.1667,49.33,79,0,1.05,AU,1691689012
534,Pacocha,-17.5833,-71.3333,66.34,77,0,8.05,PE,1691689012
535,Wesseling,50.8333,6.9833,75.51,47,0,2.3,DE,1691689013
536,Kolonia Town,6.964,158.206,78.8,94,100,3.44,FM,1691689013
537,Patigi,8.7333,5.75,77.45,89,73,3.13,NG,1691689013
538,Rémire-Montjoly,4.9167,-52.2667,89.64,58,20,11.5,GF,1691689013
539,Mount Pearl,47.5166,-52.7813,68.85,96,100,12.66,CA,1691689013
540,Benghazi,32.1167,20.0667,79.97,62,0,14.85,LY,1691689013
541,Al Fuwayliq,26.4432,43.2534,94.17,9,31,12.21,SA,1691689013
542,Al Lagowa,11.4,29.1333,78.55,68,80,2.15,SD,1691689013
543,Mili,6.0815,171.735,82.38,77,67,10.2,MH,1691689013
544,Sompeta,18.9333,84.6,83.1,73,92,4.43,IN,1691689013
545,Aras-asan,8.8908,126.3033,77.5,89,100,6.67,PH,1691689014
546,Mugia,43.1041,-9.2179,73.9,85,65,9.95,ES,1691689014
547,Scarborough,54.2797,-0.4044,76.57,72,100,8.99,GB,1691689014
548,Lüderitz,-26.6481,15.1594,61.83,64,54,4.61,NA,1691689014
549,Thunder Bay,48.4001,-89.3168,66.18,55,75,11.5,CA,1691688918
550,San Mariano,7.5,126.0,73.09,94,100,4.38,PH,1691689014
551,Kalmunai,7.4167,81.8167,81.3,80,96,5.48,LK,1691689014
552,Quellón,-43.1167,-73.6167,48.45,81,100,19.57,CL,1691689014
553,Carolina Beach,34.0352,-77.8936,89.65,83,100,12.68,US,1691688918
554,Lunino,53.5918,45.2271,72.97,53,29,3.96,RU,1691689014
555,Valparaíso,-33.0393,-71.6273,62.24,82,75,10.36,CL,1691688910
556,Jayapura,-2.5333,140.7,76.39,93,81,5.61,ID,1691689014
557,Ocós,14.5094,-92.1933,91.58,60,25,8.05,GT,1691689014
558,Bonthe,7.5264,-12.505,76.96,82,100,13.33,SL,1691689015
559,Severnoye,56.3491,78.3619,48.06,95,50,6.42,RU,1691689015
560,Port Augusta,-32.5,137.7667,46.15,82,0,4.21,AU,1691689015
561,Leh,34.1667,77.5833,69.31,36,21,5.99,IN,1691689015
562,Vikhorevka,56.1201,101.1636,58.59,85,55,3.2,RU,1691689015
563,Tual,-5.6667,132.75,78.48,79,75,20.51,ID,1691689015
564,Sabha,27.0377,14.4283,88.9,20,0,9.69,LY,1691689015
565,Fernie,49.5,-115.0687,68.09,50,65,3.87,CA,1691689015
566,Obo,5.3998,26.4869,71.02,90,100,3.04,CF,1691689015
567,Alofi,-19.0595,-169.9187,69.69,94,100,0.0,NU,1691689015
568,Cabedelo,-6.9811,-34.8339,84.87,74,27,17.6,BR,1691689016
569,Miðvágur,62.0511,-7.1939,54.43,94,100,14.97,FO,1691689016
570,Nuku'alofa,-21.1333,-175.2,70.14,100,75,3.44,TO,1691689016
571,Boa Vista,2.8197,-60.6733,91.38,52,40,10.36,BR,1691689016
572,Mossamedes,-15.1961,12.1522,63.01,85,21,13.47,AO,1691689016
573,Saint-Paul,-21.0096,55.2707,69.91,91,25,2.13,RE,1691689016
574,Medicine Hat,50.0501,-110.6683,74.71,46,40,12.66,CA,1691688987
575,Eduardo Castex,-35.915,-64.2945,67.59,37,63,10.18,AR,1691689016
576,Norderney,53.7,7.15,65.98,77,50,5.48,DE,1691689016
577,Aguilar de Campoo,42.7945,-4.2589,74.26,55,48,13.82,ES,1691688873
578,Huicheng,23.0385,116.2899,80.33,87,100,6.76,CN,1691689016
579,Narrabri,-30.3167,149.7833,43.52,75,0,4.72,AU,1691689017
